floatvalue,timestamp,deviceid
42.20000076293945,2020-04-02 14:04:00.900,CakebreadId_0036
41.79999923706055,2020-04-09 13:46:34.519,CakebreadId_0036
43.5,2020-04-09 13:51:34.531,CakebreadId_0036
43.20000076293945,2020-04-09 14:00:34.561,CakebreadId_0036
41.599998474121094,2020-04-09 14:06:34.585,CakebreadId_0036
45.29999923706055,2020-04-12 22:32:50.608,CakebreadId_0036
44.29999923706055,2020-04-11 16:47:44.665,CakebreadId_0036
43.79999923706055,2020-04-07 05:37:23.281,CakebreadId_0036
43.79999923706055,2020-04-08 10:42:29.059,CakebreadId_0036
42.099998474121094,2020-04-02 14:08:00.916,CakebreadId_0036
43.29999923706055,2020-04-02 14:15:00.944,CakebreadId_0036
42.099998474121094,2020-04-02 14:25:00.971,CakebreadId_0036
41.900001525878906,2020-04-02 14:29:00.987,CakebreadId_0036
43.79999923706055,2020-04-09 14:10:34.590,CakebreadId_0036
44.20000076293945,2020-04-09 14:19:34.626,CakebreadId_0036
44.0,2020-04-11 16:59:44.718,CakebreadId_0036
43.29999923706055,2020-04-07 05:53:23.331,CakebreadId_0036
43.79999923706055,2020-04-07 06:04:23.375,CakebreadId_0036
43.70000076293945,2020-04-08 10:58:29.119,CakebreadId_0036
43.5,2020-04-02 14:31:00.995,CakebreadId_0036
40.099998474121094,2020-04-02 14:35:01.011,CakebreadId_0036
42.900001525878906,2020-04-02 14:39:01.015,CakebreadId_0036
43.70000076293945,2020-04-09 14:31:34.662,CakebreadId_0036
44.900001525878906,2020-04-12 23:09:50.729,CakebreadId_0036
43.0,2020-04-11 17:16:44.772,CakebreadId_0036
44.099998474121094,2020-04-11 17:30:44.794,CakebreadId_0036
43.099998474121094,2020-04-07 06:21:23.439,CakebreadId_0036
43.70000076293945,2020-04-08 11:09:29.150,CakebreadId_0036
43.099998474121094,2020-04-08 11:26:29.205,CakebreadId_0036
42.0,2020-04-02 15:00:01.086,CakebreadId_0036
42.400001525878906,2020-04-02 15:04:01.102,CakebreadId_0036
43.70000076293945,2020-04-02 15:20:01.149,CakebreadId_0036
43.400001525878906,2020-04-09 14:45:34.708,CakebreadId_0036
44.29999923706055,2020-04-09 15:00:34.755,CakebreadId_0036
43.099998474121094,2020-04-11 17:42:44.838,CakebreadId_0036
42.900001525878906,2020-04-07 06:37:23.490,CakebreadId_0036
43.79999923706055,2020-04-07 06:52:23.520,CakebreadId_0036
46.70000076293945,2020-04-01 11:04:55.508,CakebreadId_0036
40.70000076293945,2020-04-02 15:24:01.165,CakebreadId_0036
43.400001525878906,2020-04-02 15:28:01.168,CakebreadId_0036
42.400001525878906,2020-04-02 15:43:01.247,CakebreadId_0036
42.900001525878906,2020-04-09 15:13:34.807,CakebreadId_0036
45.20000076293945,2020-04-12 23:56:50.901,CakebreadId_0036
43.29999923706055,2020-04-11 18:06:44.935,CakebreadId_0036
40.900001525878906,2020-04-07 06:56:23.536,CakebreadId_0036
43.70000076293945,2020-04-07 06:59:23.553,CakebreadId_0036
40.900001525878906,2020-04-07 07:04:23.573,CakebreadId_0036
43.099998474121094,2020-04-07 07:08:23.589,CakebreadId_0036
43.79999923706055,2020-04-08 11:50:29.288,CakebreadId_0036
42.099998474121094,2020-04-08 11:56:29.313,CakebreadId_0036
42.70000076293945,2020-04-08 12:02:29.318,CakebreadId_0036
41.29999923706055,2020-04-02 15:47:01.243,CakebreadId_0036
43.599998474121094,2020-04-02 15:49:01.251,CakebreadId_0036
40.29999923706055,2020-04-02 15:54:01.271,CakebreadId_0036
43.0,2020-04-02 15:57:01.283,CakebreadId_0036
43.599998474121094,2020-04-09 15:32:34.871,CakebreadId_0036
44.0,2020-04-11 18:21:44.980,CakebreadId_0036
42.599998474121094,2020-04-07 07:24:23.631,CakebreadId_0036
41.0,2020-04-07 07:28:23.647,CakebreadId_0036
43.599998474121094,2020-04-07 07:30:23.655,CakebreadId_0036
40.5,2020-04-07 07:35:23.671,CakebreadId_0036
43.20000076293945,2020-04-07 07:38:23.683,CakebreadId_0036
43.5,2020-04-08 12:20:29.385,CakebreadId_0036
41.0,2020-04-08 12:25:29.405,CakebreadId_0036
46.79999923706055,2020-04-01 11:33:55.625,CakebreadId_0036
45.79999923706055,2020-04-02 16:13:01.345,CakebreadId_0036
43.70000076293945,2020-04-02 16:23:01.368,CakebreadId_0036
43.29999923706055,2020-04-09 15:45:34.898,CakebreadId_0036
43.099998474121094,2020-04-11 18:38:45.035,CakebreadId_0036
43.79999923706055,2020-04-07 07:56:23.743,CakebreadId_0036
40.900001525878906,2020-04-07 08:00:23.759,CakebreadId_0036
43.20000076293945,2020-04-08 12:31:29.429,CakebreadId_0036
42.29999923706055,2020-04-08 12:45:29.487,CakebreadId_0036
46.599998474121094,2020-04-01 12:00:55.706,CakebreadId_0036
43.29999923706055,2020-04-02 16:29:01.392,CakebreadId_0036
44.900001525878906,2020-04-02 16:42:01.433,CakebreadId_0036
47.599998474121094,2020-04-02 16:44:01.441,CakebreadId_0036
44.0,2020-04-09 16:02:34.967,CakebreadId_0036
44.29999923706055,2020-04-09 16:10:34.962,CakebreadId_0036
43.900001525878906,2020-04-11 19:03:45.117,CakebreadId_0036
43.70000076293945,2020-04-07 08:03:23.771,CakebreadId_0036
40.79999923706055,2020-04-07 08:08:23.779,CakebreadId_0036
43.20000076293945,2020-04-07 08:11:23.791,CakebreadId_0036
42.29999923706055,2020-04-08 12:51:29.484,CakebreadId_0036
43.599998474121094,2020-04-08 13:08:29.537,CakebreadId_0036
43.599998474121094,2020-04-09 16:27:35.027,CakebreadId_0036
43.79999923706055,2020-04-09 16:32:35.047,CakebreadId_0036
45.0,2020-04-13 01:11:51.129,CakebreadId_0036
42.5,2020-04-07 08:30:23.854,CakebreadId_0036
41.29999923706055,2020-04-07 08:34:23.870,CakebreadId_0036
43.79999923706055,2020-04-07 08:36:23.878,CakebreadId_0036
40.599998474121094,2020-04-07 08:41:23.885,CakebreadId_0036
43.20000076293945,2020-04-07 08:45:23.901,CakebreadId_0036
41.099998474121094,2020-04-08 13:13:29.557,CakebreadId_0036
43.29999923706055,2020-04-08 13:19:29.581,CakebreadId_0036
46.099998474121094,2020-04-01 12:35:55.803,CakebreadId_0036
43.0,2020-04-02 17:13:01.524,CakebreadId_0036
43.5,2020-04-09 16:45:35.103,CakebreadId_0036
43.29999923706055,2020-04-11 19:31:45.211,CakebreadId_0036
42.5,2020-04-07 09:02:23.959,CakebreadId_0036
41.29999923706055,2020-04-07 09:06:23.975,CakebreadId_0036
42.599998474121094,2020-04-08 13:32:29.623,CakebreadId_0036
42.400001525878906,2020-04-08 13:38:29.647,CakebreadId_0036
44.5,2020-04-02 17:23:01.564,CakebreadId_0036
43.79999923706055,2020-04-11 19:53:45.288,CakebreadId_0036
43.70000076293945,2020-04-07 09:08:23.983,CakebreadId_0036
40.5,2020-04-07 09:13:24.003,CakebreadId_0036
43.099998474121094,2020-04-07 09:17:24.007,CakebreadId_0036
42.900001525878906,2020-04-08 13:53:29.696,CakebreadId_0036
42.29999923706055,2020-04-08 13:59:29.708,CakebreadId_0036
46.599998474121094,2020-04-01 13:08:55.926,CakebreadId_0036
44.900001525878906,2020-04-02 17:42:01.642,CakebreadId_0036
43.29999923706055,2020-04-09 17:06:35.174,CakebreadId_0036
44.79999923706055,2020-04-13 01:51:51.271,CakebreadId_0036
43.0,2020-04-07 09:34:24.063,CakebreadId_0036
40.900001525878906,2020-04-07 09:38:24.079,CakebreadId_0036
43.70000076293945,2020-04-07 09:40:24.087,CakebreadId_0036
40.400001525878906,2020-04-07 09:45:24.107,CakebreadId_0036
43.099998474121094,2020-04-07 09:49:24.101,CakebreadId_0036
44.0,2020-04-08 14:08:29.744,CakebreadId_0036
41.400001525878906,2020-04-08 14:17:29.767,CakebreadId_0036
45.599998474121094,2020-04-01 13:25:55.973,CakebreadId_0036
45.0,2020-04-01 13:42:56.056,CakebreadId_0036
44.79999923706055,2020-04-02 18:06:01.714,CakebreadId_0036
44.5,2020-04-09 17:24:35.243,CakebreadId_0036
44.900001525878906,2020-04-13 02:16:51.356,CakebreadId_0036
43.400001525878906,2020-04-11 20:19:45.363,CakebreadId_0036
42.400001525878906,2020-04-07 10:07:24.145,CakebreadId_0036
41.5,2020-04-07 10:11:24.166,CakebreadId_0036
43.70000076293945,2020-04-07 10:13:24.174,CakebreadId_0036
43.5,2020-04-08 14:22:29.787,CakebreadId_0036
43.20000076293945,2020-04-08 14:36:29.830,CakebreadId_0036
45.099998474121094,2020-04-01 13:50:56.083,CakebreadId_0036
46.5,2020-04-02 18:10:01.730,CakebreadId_0036
44.599998474121094,2020-04-13 02:43:51.442,CakebreadId_0036
43.70000076293945,2020-04-11 20:41:45.442,CakebreadId_0036
40.400001525878906,2020-04-07 10:18:24.194,CakebreadId_0036
43.099998474121094,2020-04-07 10:21:24.206,CakebreadId_0036
43.0,2020-04-07 10:42:24.289,CakebreadId_0036
45.099998474121094,2020-04-08 14:46:29.870,CakebreadId_0036
45.5,2020-04-01 14:09:56.138,CakebreadId_0036
45.4000015258789,2020-04-02 18:34:01.809,CakebreadId_0036
45.20000076293945,2020-04-09 17:55:35.342,CakebreadId_0036
45.0,2020-04-11 20:55:45.434,CakebreadId_0036
40.70000076293945,2020-04-07 10:46:24.305,CakebreadId_0036
43.5,2020-04-07 10:49:24.317,CakebreadId_0036
42.29999923706055,2020-04-07 11:04:24.364,CakebreadId_0036
41.29999923706055,2020-04-07 11:08:24.380,CakebreadId_0036
42.70000076293945,2020-04-08 14:58:29.955,CakebreadId_0036
44.5,2020-04-01 14:29:56.205,CakebreadId_0036
44.599998474121094,2020-04-02 18:52:01.882,CakebreadId_0036
46.20000076293945,2020-04-02 18:58:01.895,CakebreadId_0036
45.29999923706055,2020-04-13 03:19:51.561,CakebreadId_0036
44.599998474121094,2020-04-11 21:15:45.553,CakebreadId_0036
43.599998474121094,2020-04-07 11:10:24.388,CakebreadId_0036
40.20000076293945,2020-04-07 11:15:24.395,CakebreadId_0036
42.29999923706055,2020-04-07 11:20:24.415,CakebreadId_0036
44.400001525878906,2020-04-08 15:15:30.011,CakebreadId_0036
43.5,2020-04-08 15:25:30.029,CakebreadId_0036
45.29999923706055,2020-04-01 14:45:56.257,CakebreadId_0036
44.900001525878906,2020-04-09 18:19:35.417,CakebreadId_0036
44.599998474121094,2020-04-13 03:35:51.630,CakebreadId_0036
44.70000076293945,2020-04-11 21:40:45.642,CakebreadId_0036
43.29999923706055,2020-04-08 15:40:30.087,CakebreadId_0036
43.400001525878906,2020-04-13 03:52:51.694,CakebreadId_0036
43.79999923706055,2020-04-07 12:41:24.674,CakebreadId_0036
39.099998474121094,2020-04-07 12:44:24.686,CakebreadId_0036
41.70000076293945,2020-04-07 12:46:24.694,CakebreadId_0036
44.20000076293945,2020-04-08 15:56:30.149,CakebreadId_0036
46.20000076293945,2020-04-01 15:42:56.444,CakebreadId_0036
43.400001525878906,2020-04-02 19:30:02.007,CakebreadId_0036
44.400001525878906,2020-04-02 19:44:02.045,CakebreadId_0036
45.099998474121094,2020-04-09 18:49:35.517,CakebreadId_0036
44.20000076293945,2020-04-13 04:13:51.764,CakebreadId_0036
44.79999923706055,2020-04-11 22:04:45.713,CakebreadId_0036
42.599998474121094,2020-04-07 12:48:24.702,CakebreadId_0036
38.599998474121094,2020-04-07 12:52:24.718,CakebreadId_0036
42.29999923706055,2020-04-07 12:55:24.730,CakebreadId_0036
43.099998474121094,2020-04-08 16:06:30.161,CakebreadId_0036
45.0,2020-04-01 15:52:56.471,CakebreadId_0036
44.20000076293945,2020-04-01 15:56:56.487,CakebreadId_0036
44.79999923706055,2020-04-09 19:15:35.611,CakebreadId_0036
44.70000076293945,2020-04-11 22:27:45.792,CakebreadId_0036
42.79999923706055,2020-04-07 13:38:24.867,CakebreadId_0036
38.400001525878906,2020-04-07 13:41:24.879,CakebreadId_0036
42.900001525878906,2020-04-07 13:45:24.895,CakebreadId_0036
44.099998474121094,2020-04-08 16:22:30.229,CakebreadId_0036
43.099998474121094,2020-04-08 16:34:30.245,CakebreadId_0036
43.900001525878906,2020-04-01 16:07:56.516,CakebreadId_0036
43.599998474121094,2020-04-01 16:18:56.559,CakebreadId_0036
45.099998474121094,2020-04-13 04:37:51.848,CakebreadId_0036
44.29999923706055,2020-04-08 16:50:30.302,CakebreadId_0036
42.70000076293945,2020-04-01 16:20:56.567,CakebreadId_0036
45.0,2020-04-01 16:23:56.579,CakebreadId_0036
42.20000076293945,2020-04-01 16:27:56.592,CakebreadId_0036
44.400001525878906,2020-04-01 16:30:56.604,CakebreadId_0036
45.099998474121094,2020-04-09 19:45:35.743,CakebreadId_0036
44.70000076293945,2020-04-13 05:02:51.923,CakebreadId_0036
44.79999923706055,2020-04-11 22:52:45.867,CakebreadId_0036
42.900001525878906,2020-04-07 14:23:25.025,CakebreadId_0036
43.400001525878906,2020-04-07 14:31:25.057,CakebreadId_0036
45.599998474121094,2020-04-07 14:33:25.065,CakebreadId_0036
43.400001525878906,2020-04-07 14:41:25.066,CakebreadId_0036
42.599998474121094,2020-04-08 17:05:30.354,CakebreadId_0036
43.5,2020-04-01 16:39:56.640,CakebreadId_0036
44.5,2020-04-11 23:15:45.925,CakebreadId_0036
40.79999923706055,2020-04-07 14:44:25.078,CakebreadId_0036
44.0,2020-04-07 14:47:25.090,CakebreadId_0036
40.0,2020-04-07 14:51:25.106,CakebreadId_0036
43.5,2020-04-07 14:55:25.125,CakebreadId_0036
44.0,2020-04-08 17:23:30.435,CakebreadId_0036
43.5,2020-04-01 16:53:56.668,CakebreadId_0036
43.900001525878906,2020-04-01 17:04:56.716,CakebreadId_0036
45.20000076293945,2020-04-09 20:13:35.828,CakebreadId_0036
45.0,2020-04-13 05:33:52.022,CakebreadId_0036
43.5,2020-04-11 23:33:46.009,CakebreadId_0036
43.29999923706055,2020-04-07 15:21:25.215,CakebreadId_0036
38.70000076293945,2020-04-07 15:25:25.231,CakebreadId_0036
43.0,2020-04-07 15:28:25.243,CakebreadId_0036
44.099998474121094,2020-04-08 17:36:30.486,CakebreadId_0036
43.79999923706055,2020-04-01 17:22:56.767,CakebreadId_0036
43.099998474121094,2020-04-01 17:27:56.787,CakebreadId_0036
44.400001525878906,2020-04-11 23:57:46.083,CakebreadId_0036
43.20000076293945,2020-04-08 17:50:30.520,CakebreadId_0036
45.0,2020-04-01 17:35:56.815,CakebreadId_0036
44.79999923706055,2020-04-09 20:51:35.956,CakebreadId_0036
44.900001525878906,2020-04-13 05:58:52.112,CakebreadId_0036
41.900001525878906,2020-04-07 16:09:25.369,CakebreadId_0036
38.79999923706055,2020-04-07 16:12:25.381,CakebreadId_0036
42.900001525878906,2020-04-07 16:15:25.393,CakebreadId_0036
44.400001525878906,2020-04-08 18:01:30.554,CakebreadId_0036
43.099998474121094,2020-04-08 18:12:30.598,CakebreadId_0036
45.0,2020-04-01 17:59:56.892,CakebreadId_0036
44.5,2020-04-13 06:21:52.189,CakebreadId_0036
42.900001525878906,2020-04-13 06:34:52.229,CakebreadId_0036
44.70000076293945,2020-04-12 00:25:46.182,CakebreadId_0036
42.400001525878906,2020-04-07 16:54:25.530,CakebreadId_0036
39.099998474121094,2020-04-07 16:57:25.531,CakebreadId_0036
43.0,2020-04-07 17:00:25.543,CakebreadId_0036
43.5,2020-04-13 06:53:52.295,CakebreadId_0036
38.400001525878906,2020-04-07 17:04:25.559,CakebreadId_0036
42.29999923706055,2020-04-07 17:08:25.575,CakebreadId_0036
43.0,2020-04-07 17:14:25.603,CakebreadId_0036
44.29999923706055,2020-04-07 17:16:25.611,CakebreadId_0036
43.900001525878906,2020-04-08 18:40:30.692,CakebreadId_0036
44.70000076293945,2020-04-01 18:26:56.978,CakebreadId_0036
45.29999923706055,2020-04-09 21:27:36.077,CakebreadId_0036
43.900001525878906,2020-04-13 07:04:52.326,CakebreadId_0036
43.099998474121094,2020-04-13 07:20:52.372,CakebreadId_0036
44.70000076293945,2020-04-12 01:08:46.315,CakebreadId_0036
42.70000076293945,2020-04-07 17:42:25.685,CakebreadId_0036
43.5,2020-04-07 17:53:25.733,CakebreadId_0036
43.79999923706055,2020-04-08 19:11:30.780,CakebreadId_0036
45.20000076293945,2020-04-01 18:53:57.075,CakebreadId_0036
44.900001525878906,2020-04-09 22:04:36.200,CakebreadId_0036
44.400001525878906,2020-04-13 07:36:52.429,CakebreadId_0036
42.29999923706055,2020-04-13 07:50:52.472,CakebreadId_0036
44.79999923706055,2020-04-01 19:17:57.130,CakebreadId_0036
44.5,2020-04-13 08:07:52.513,CakebreadId_0036
44.29999923706055,2020-04-12 01:30:46.389,CakebreadId_0036
43.900001525878906,2020-04-07 18:13:25.800,CakebreadId_0036
46.099998474121094,2020-04-07 18:17:25.816,CakebreadId_0036
44.099998474121094,2020-04-08 19:34:30.854,CakebreadId_0036
43.79999923706055,2020-04-13 08:19:52.560,CakebreadId_0036
43.400001525878906,2020-04-13 08:34:52.605,CakebreadId_0036
43.900001525878906,2020-04-12 01:48:46.450,CakebreadId_0036
45.099998474121094,2020-04-01 19:50:57.253,CakebreadId_0036
43.79999923706055,2020-04-13 08:45:52.656,CakebreadId_0036
43.79999923706055,2020-04-13 08:59:52.696,CakebreadId_0036
44.900001525878906,2020-04-12 02:04:46.507,CakebreadId_0036
43.099998474121094,2020-04-07 18:48:25.908,CakebreadId_0036
44.099998474121094,2020-04-13 09:11:52.744,CakebreadId_0036
44.70000076293945,2020-04-07 19:00:25.951,CakebreadId_0036
43.5,2020-04-08 20:19:31.012,CakebreadId_0036
43.0,2020-04-13 09:26:52.793,CakebreadId_0036
44.400001525878906,2020-04-13 09:42:52.845,CakebreadId_0036
44.20000076293945,2020-04-12 02:38:46.597,CakebreadId_0036
44.5,2020-04-08 20:36:31.068,CakebreadId_0036
45.20000076293945,2020-04-01 20:21:57.353,CakebreadId_0036
44.79999923706055,2020-04-09 23:20:36.421,CakebreadId_0036
42.400001525878906,2020-04-13 09:56:52.888,CakebreadId_0036
43.5,2020-04-12 02:57:46.680,CakebreadId_0036
45.20000076293945,2020-04-07 19:31:26.050,CakebreadId_0036
44.79999923706055,2020-04-13 10:13:52.943,CakebreadId_0036
42.20000076293945,2020-04-13 10:23:52.971,CakebreadId_0036
44.0,2020-04-12 03:17:46.753,CakebreadId_0036
45.20000076293945,2020-04-01 20:49:57.482,CakebreadId_0036
44.400001525878906,2020-04-13 10:32:53.007,CakebreadId_0036
44.599998474121094,2020-04-12 03:28:46.773,CakebreadId_0036
43.79999923706055,2020-04-13 10:50:53.066,CakebreadId_0036
43.099998474121094,2020-04-13 11:06:53.117,CakebreadId_0036
45.0,2020-04-07 20:23:26.219,CakebreadId_0036
45.20000076293945,2020-04-10 00:35:36.682,CakebreadId_0036
44.29999923706055,2020-04-13 11:22:53.170,CakebreadId_0036
45.0,2020-04-12 03:53:46.873,CakebreadId_0036
42.70000076293945,2020-04-13 11:35:53.206,CakebreadId_0036
44.29999923706055,2020-04-12 04:15:46.928,CakebreadId_0036
53.5,2020-04-06 14:22:20.171,CakebreadId_0036
55.20000076293945,2020-04-06 14:23:20.175,CakebreadId_0036
52.099998474121094,2020-04-06 14:26:20.187,CakebreadId_0036
43.79999923706055,2020-04-13 11:55:53.276,CakebreadId_0036
41.400001525878906,2020-04-13 12:01:53.301,CakebreadId_0036
43.5,2020-04-13 12:07:53.306,CakebreadId_0036
42.900001525878906,2020-04-13 12:16:53.342,CakebreadId_0036
43.099998474121094,2020-04-12 04:33:46.995,CakebreadId_0036
41.400001525878906,2020-04-13 12:22:53.360,CakebreadId_0036
43.5,2020-04-13 12:26:53.376,CakebreadId_0036
42.79999923706055,2020-04-13 12:38:53.424,CakebreadId_0036
43.599998474121094,2020-04-12 04:50:47.080,CakebreadId_0036
44.5,2020-04-01 22:07:57.736,CakebreadId_0036
43.400001525878906,2020-04-03 01:39:03.221,CakebreadId_0036
44.900001525878906,2020-04-10 01:43:36.930,CakebreadId_0036
41.20000076293945,2020-04-13 12:47:53.442,CakebreadId_0036
43.099998474121094,2020-04-13 12:51:53.458,CakebreadId_0036
44.900001525878906,2020-04-12 05:10:47.147,CakebreadId_0036
43.20000076293945,2020-04-06 15:06:20.319,CakebreadId_0036
43.599998474121094,2020-04-06 15:25:20.379,CakebreadId_0036
42.70000076293945,2020-04-13 13:05:53.502,CakebreadId_0036
41.900001525878906,2020-04-13 13:13:53.529,CakebreadId_0036
43.79999923706055,2020-04-12 05:25:47.194,CakebreadId_0036
42.79999923706055,2020-04-06 15:38:20.428,CakebreadId_0036
44.0,2020-04-03 02:06:03.298,CakebreadId_0036
44.099998474121094,2020-04-13 13:28:53.589,CakebreadId_0036
41.29999923706055,2020-04-13 13:35:53.606,CakebreadId_0036
43.400001525878906,2020-04-13 13:40:53.626,CakebreadId_0036
43.5,2020-04-12 05:39:47.230,CakebreadId_0036
43.5,2020-04-12 05:50:47.274,CakebreadId_0036
42.400001525878906,2020-04-06 15:51:20.488,CakebreadId_0036
42.599998474121094,2020-04-06 16:01:20.516,CakebreadId_0036
45.099998474121094,2020-04-10 02:29:37.096,CakebreadId_0036
42.099998474121094,2020-04-13 13:54:53.609,CakebreadId_0036
43.099998474121094,2020-04-13 14:00:53.598,CakebreadId_0036
43.29999923706055,2020-04-12 06:07:47.338,CakebreadId_0036
42.20000076293945,2020-04-06 16:18:20.573,CakebreadId_0036
43.400001525878906,2020-04-03 02:41:03.402,CakebreadId_0036
44.70000076293945,2020-04-13 14:05:53.702,CakebreadId_0036
43.0,2020-04-13 14:19:53.758,CakebreadId_0036
44.099998474121094,2020-04-12 06:22:47.364,CakebreadId_0036
43.099998474121094,2020-04-12 06:34:47.421,CakebreadId_0036
41.0,2020-04-06 16:27:20.608,CakebreadId_0036
44.79999923706055,2020-04-10 02:50:37.153,CakebreadId_0036
43.5,2020-04-13 14:38:53.809,CakebreadId_0036
44.20000076293945,2020-04-12 06:49:47.460,CakebreadId_0036
43.79999923706055,2020-04-03 03:11:03.518,CakebreadId_0036
43.70000076293945,2020-04-13 14:49:53.851,CakebreadId_0036
43.099998474121094,2020-04-13 15:05:53.907,CakebreadId_0036
42.900001525878906,2020-04-12 07:02:47.512,CakebreadId_0036
44.5,2020-04-12 07:17:47.549,CakebreadId_0036
44.79999923706055,2020-04-10 03:27:37.278,CakebreadId_0036
43.900001525878906,2020-04-13 15:16:53.927,CakebreadId_0036
43.400001525878906,2020-04-12 07:35:47.627,CakebreadId_0036
43.70000076293945,2020-04-03 03:43:03.622,CakebreadId_0036
43.29999923706055,2020-04-13 15:36:54.006,CakebreadId_0036
44.29999923706055,2020-04-13 15:43:54.034,CakebreadId_0036
43.29999923706055,2020-04-12 07:52:47.668,CakebreadId_0036
43.900001525878906,2020-04-06 18:17:20.991,CakebreadId_0036
43.900001525878906,2020-04-03 04:07:03.706,CakebreadId_0036
44.70000076293945,2020-04-10 03:49:37.340,CakebreadId_0036
44.0,2020-04-13 16:00:54.089,CakebreadId_0036
44.099998474121094,2020-04-12 08:07:47.731,CakebreadId_0036
43.099998474121094,2020-04-12 08:22:47.776,CakebreadId_0036
47.70000076293945,2020-04-06 18:21:21.007,CakebreadId_0036
43.5,2020-04-02 00:25:58.186,CakebreadId_0036
43.400001525878906,2020-04-03 04:29:03.779,CakebreadId_0036
44.900001525878906,2020-04-10 04:16:37.435,CakebreadId_0036
43.599998474121094,2020-04-13 16:27:54.172,CakebreadId_0036
43.70000076293945,2020-04-06 18:49:21.084,CakebreadId_0036
